Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;31;2473;1636.54753560402;1494.13852169127;1709.09859762187
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;32;1467;1643.28473330955;1475.17218580056;1725.14872586188
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;33;1299;1649.94254304933;1454.67958163715;1741.47362794376
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;34;1878;1656.54047922925;1433.38717859266;1758.0815973556
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;35;1915;1663.09793875796;1411.37902426037;1774.98126303063
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;36;1427;1669.63412958635;1388.73732047772;1793.07286785765
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;37;1508;1676.16800683027;1365.54208631034;1813.62189758249
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;38;1260;1682.71821652639;1341.87086097095;1834.72660219593
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;39;2045;1689.30304699353;1317.79844626057;1856.40516384642
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;40;1069;1695.94038770226;1293.39668773314;1878.67648011216
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;41;913;1702.64769549362;1268.73429343942;1901.56019653602
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;42;808;1709.44196793449;1243.87668880366;1925.07674081974
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;43;1140;1716.33972355214;1218.88590592787;1949.24735877107
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;44;845;1723.35698865452;1193.82050540299;1974.09415210278
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;45;973;1730.50929041498;1168.73552853415;1999.64011818894
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;46;1382;1737.81165588109;1143.68247775554;2025.90919189018
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;47;1228;1745.27861655595;1118.70932291901;2052.92628956663
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;48;929;1752.92421819695;1093.86053108541;2080.7173554047
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;49;741;1760.76203548092;1069.17711742729;2109.30941019166
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;50;616;1768.80519119499;1044.696714862;2138.73060268069
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;51;NA;1777.06637962944;1020.45366007283;2169.01026369767
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;52;NA;1785.55789387085;996.479093638803;2200.17896315103
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;53;NA;1794.2916567218;972.801072077971;2233.02162697994
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;54;NA;1803.27925500423;949.444689710883;2268.39639050213
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;55;NA;1812.53197703976;926.432208367348;2304.84169715004
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;56;NA;1822.06085313819;903.783193087046;2342.39303772304
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;57;NA;1831.87669896661;881.514652100424;2381.08734681056
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;58;NA;1841.99016171428;859.641179517447;2420.96306814031
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;59;NA;1852.41176901219;838.175099295849;2462.060223441
Atomoxetine HCl_Cap 25mg;0404000M0BDAAAM;60;NA;1863.15198061092;817.126609205065;2504.42048503191
Atomoxetine 25mg capsules;0404000M0BCAEAQ;0;192;229.024537707373;220.417412601345;235.073579056459
Atomoxetine 25mg capsules;0404000M0BCAEAQ;1;298;237.856866088439;229.059399588973;250.681300755142
Atomoxetine 25mg capsules;0404000M0BCAEAQ;2;314;246.973365521866;233.038080746982;278.552366818598
Atomoxetine 25mg capsules;0404000M0BCAEAQ;3;692;256.271412577901;237.145409864171;306.86880507757
Atomoxetine 25mg capsules;0404000M0BCAEAQ;4;183;265.64083166463;241.421419004019;335.023186960091
Atomoxetine 25mg capsules;0404000M0BCAEAQ;5;558;274.971152078981;245.872194111064;362.406400702663
Atomoxetine 25mg capsules;0404000M0BCAEAQ;6;410;284.158525538172;250.504131361152;388.445591209365
Atomoxetine 25mg capsules;0404000M0BCAEAQ;7;344;293.111562687655;255.323951715596;412.636146105437
Atomoxetine 25mg capsules;0404000M0BCAEAQ;8;240;301.75559564695;260.338716211707;434.56501779054
Atomoxetine 25mg capsules;0404000M0BCAEAQ;9;270;310.035155809544;265.55584202133;453.924223261017
Atomoxetine 25mg capsules;0404000M0BCAEAQ;10;210;317.914713414138;270.983119310119;470.514778713764
Atomoxetine 25mg capsules;0404000M0BCAEAQ;11;210;325.377919613845;276.628728931518;484.242394154287
Atomoxetine 25mg capsules;0404000M0BCAEAQ;12;90;332.425707336566;282.501260990586;495.10688887704
Atomoxetine 25mg capsules;0404000M0BCAEAQ;13;240;339.073647492939;288.396856208615;503.18751013106
Atomoxetine 25mg capsules;0404000M0BCAEAQ;14;30;345.348937472753;294.471888835309;508.626229366069
Atomoxetine 25mg capsules;0404000M0BCAEAQ;15;360;351.287339869415;300.775357222944;511.610765884309
Atomoxetine 25mg capsules;0404000M0BCAEAQ;16;240;356.930311034697;307.193809523275;512.35865677817
Atomoxetine 25mg capsules;0404000M0BCAEAQ;17;305;362.322477640359;313.554200460886;511.103244078539
Atomoxetine 25mg capsules;0404000M0BCAEAQ;18;412;367.509546009277;320.074400263453;508.082046127028
Atomoxetine 25mg capsules;0404000M0BCAEAQ;19;338;372.536669654164;326.777425185182;503.527653749388
Atomoxetine 25mg capsules;0404000M0BCAEAQ;20;554;377.447257245022;333.668987078064;497.661053951522
Atomoxetine 25mg capsules;0404000M0BCAEAQ;21;268;382.28217533753;340.754995561841;490.687130300983
Atomoxetine 25mg capsules;0404000M0BCAEAQ;22;480;387.079285257711;348.041565365487;482.792006833336
Atomoxetine 25mg capsules;0404000M0BCAEAQ;23;660;391.873248535313;355.535023959206;474.141874638283
Atomoxetine 25mg capsules;0404000M0BCAEAQ;24;363;396.695537200078;363.241919489079;464.882950689363
Atomoxetine 25mg capsules;0404000M0BCAEAQ;25;210;401.574591477466;371.169029026998;455.142252554163
Atomoxetine 25mg capsules;0404000M0BCAEAQ;26;365;406.536075866894;379.323367149127;445.028918942026
Atomoxetine 25mg capsules;0404000M0BCAEAQ;27;570;411.603193747636;387.49584313414;443.493982205404
Atomoxetine 25mg capsules;0404000M0BCAEAQ;28;450;416.797029533136;395.375950401211;445.440164575958
Atomoxetine 25mg capsules;0404000M0BCAEAQ;29;520;422.136895390201;396.237576218008;450.808085839715
Atomoxetine 25mg capsules;0404000M0BCAEAQ;30;450;427.640666365996;390.958066891351;459.918365786218
Atomoxetine 25mg capsules;0404000M0BCAEAQ;31;665;433.325093343362;386.081963470479;470.181348697921
Atomoxetine 25mg capsules;0404000M0BCAEAQ;32;300;439.206087626402;380.8164625585;480.765372370237
Atomoxetine 25mg capsules;0404000M0BCAEAQ;33;300;445.298974270484;370.011081934043;494.235442818717
Atomoxetine 25mg capsules;0404000M0BCAEAQ;34;767;451.618713673823;359.267705021335;510.628341883977
Atomoxetine 25mg capsules;0404000M0BCAEAQ;35;449;458.180092608085;348.608614626743;527.831847651123
Atomoxetine 25mg capsules;0404000M0BCAEAQ;36;870;464.997886939488;338.052642881927;545.886060047352
Atomoxetine 25mg capsules;0404000M0BCAEAQ;37;684;472.086998918017;327.615840077051;564.833134409398
Atomoxetine 25mg capsules;0404000M0BCAEAQ;38;357;479.462572207399;317.312016265564;584.717381891195
Atomoxetine 25mg capsules;0404000M0BCAEAQ;39;516;487.140087887466;307.153172707883;605.58537465461
Atomoxetine 25mg capsules;0404000M0BCAEAQ;40;270;495.135444558724;297.149839706711;627.486056078413
Atomoxetine 25mg capsules;0404000M0BCAEAQ;41;390;503.465025474031;287.311336303976;650.470856233896
Atomoxetine 25mg capsules;0404000M0BCAEAQ;42;243;512.145755357705;277.645965895026;674.593812889498
Atomoxetine 25mg capsules;0404000M0BCAEAQ;43;201;521.19514927943;268.161160241585;699.911698321509
Atomoxetine 25mg capsules;0404000M0BCAEAQ;44;374;530.631355651479;258.863582752204;726.484152223395
Atomoxetine 25mg capsules;0404000M0BCAEAQ;45;260;540.473195127805;249.759200329564;754.373821022537
Atomoxetine 25mg capsules;0404000M0BCAEAQ;46;492;550.740196912377;240.853331610518;783.646503930263
Atomoxetine 25mg capsules;0404000M0BCAEAQ;47;300;561.452633737196;232.150678078038;814.371306068917
Atomoxetine 25mg capsules;0404000M0BCAEAQ;48;351;572.631556550611;223.655343319472;846.620799038486
Atomoxetine 25mg capsules;0404000M0BCAEAQ;49;361;584.298829764615;215.370844647045;880.471189304879
Atomoxetine 25mg capsules;0404000M0BCAEAQ;50;217;596.477167745075;207.300120381238;916.002494812513
Atomoxetine 25mg capsules;0404000M0BCAEAQ;51;NA;609.190173089819;199.445535317652;953.29873024528
Atomoxetine 25mg capsules;0404000M0BCAEAQ;52;NA;622.462377124273;191.808886242708;992.44810138236
Atomoxetine 25mg capsules;0404000M0BCAEAQ;53;NA;636.319282950405;184.391408820665;1033.54320901877
Atomoxetine 25mg capsules;0404000M0BCAEAQ;54;NA;650.78741130982;177.193786731544;1076.68126294495
Atomoxetine 25mg capsules;0404000M0BCAEAQ;55;NA;665.894349463589;170.216163584008;1121.96430650515
